Country,Year,Survey,Valid records,LIS ceiling (PPP/day),LIS population share above ceiling (%),LIS welfare share above ceiling (%)
ROU,2005,HBS,32676,77.03194128561941,0.009069551552920626,0.15381033229695673
ROU,2006,HBS,31958,83.16507380259998,0.007446387841834544,0.2773283518733827
ROU,2007,EU-SILC,6406,221.84463380652258,0.0,0.0
ROU,2007,HBS,31249,89.43096354081317,0.0024270158366017356,0.06066545414055168
ROU,2008,EU-SILC,6091,207.31694255014892,0.0,0.0
ROU,2008,HBS,31360,107.2362983535888,0.004633074515321721,0.059077226524277694
ROU,2009,EU-SILC,6302,212.16611892855062,0.011060360308841142,0.2526744645291791
ROU,2009,HBS,31208,102.69826166180205,0.01030582427669757,0.1295406358400472
ROU,2010,EU-SILC,6323,223.29154729688543,0.008737374832337422,0.1630671330970106
ROU,2010,HBS,30949,99.65698186944331,0.004886819002483206,0.05524310586387563
ROU,2011,EU-SILC,5902,226.18226276794255,0.0,0.0
ROU,2011,HBS,30387,89.48418372646286,0.0018858974428888873,0.019286237271490852
ROU,2012,EU-SILC,5785,255.4405812163234,0.0,0.0
ROU,2012,HBS,29443,93.13943562411322,0.008010996201488423,0.09725962142059318
ROU,2013,EU-SILC,5842,255.04080920809432,0.0030433414101636784,0.3425419332764377
ROU,2013,HBS,29533,93.74797855895935,0.001913037940797673,0.034891195424752865
ROU,2014,EU-SILC,5809,295.9244651559482,0.016883823533797204,0.8099441219046356
ROU,2015,EU-SILC,5772,276.0209903199516,0.012015867287478813,0.5332668220526449
ROU,2016,EU-SILC,5690,268.4976417455317,0.0,0.0
ROU,2016,HBS,29129,112.35172123054748,0.024225462492833725,0.324732171383724
ROU,2017,EU-SILC,5709,298.4889679753722,0.0,0.0
ROU,2018,EU-SILC,6452,398.10363868411974,0.0,0.0
ROU,2018,HBS,30422,135.99500966800585,0.041683513690025716,0.5338187203880241
ROU,2019,EU-SILC,5702,384.12403933568055,0.0,0.0
ROU,2019,HBS,30549,140.37576271110646,0.00387729304620824,0.059703368808869665
ROU,2020,EU-SILC,5893,419.78161771109916,0.0,0.0
ROU,2020,HBS,28627,136.68117141669092,0.005256663949729749,0.0651364283116798
ROU,2021,EU-SILC,4200,449.95961528476494,0.0,0.0
ROU,2021,HBS,30278,148.265606351345,0.0027930572851773343,0.028940511933848105
ROU,2022,EU-SILC,3929,453.4101599922658,0.01210526990923005,0.2122120545063589
RUS,1997,HBS,188064,225.30679270552912,0.008612168583756902,0.17474791700103726
RUS,1998,HBS,184943,219.67912815352418,0.011657306318615168,0.23913819301816958
RUS,1999,HBS,187805,185.4154806187797,0.0015542452395136805,0.057427092035416925
RUS,2000,HBS,190523,191.67960216423492,0.002066910229279031,0.04468388283132577
RUS,2001,HBS,193272,193.67549807575455,0.007318171380008966,0.19463697007553935
RUS,2002,HBS,193141,233.75777912924826,0.003900969276158885,0.10247903900285352
RUS,2003,HBS,192264,277.35047904169875,0.00038034791677830253,0.007846974319838872
RUS,2004,HBS,192457,317.30484350995926,0.0,0.0
RUS,2005,HBS,186804,354.30270510398907,0.0,0.0
RUS,2006,HBS,192795,377.3170693234092,0.0,0.0
RUS,2007,HBS,192813,427.32776755268105,0.0,0.0
RUS,2008,HBS,186564,424.12284240903927,0.02841214769239219,0.556478781967586
RUS,2009,HBS,186581,365.7440898041362,0.002617795318447541,0.050394972918395904
RUS,2010,HBS,186766,417.24549792957123,0.005213716270365193,0.10331049041809337
RUS,2011,HBS,186707,400.7252178791906,0.004494517647768028,0.08662732122602888
RUS,2012,HBS,186693,430.0056268015728,0.009068872693777147,0.1744979741285534
RUS,2013,HBS,187818,447.534718130662,0.01899886548037341,0.34959448658861086
RUS,2014,HBS,187792,383.07816117975256,0.017231855073191128,0.32014925596841537
RUS,2015,HBS,188953,333.0391765408865,0.003887128608701543,0.07169522323766767
RUS,2015,VNDN,37544,642.0737149530999,0.0,0.0
RUS,2016,HBS,190795,335.5824211078304,0.001782711623404369,0.0306227643987698
RUS,2016,VNDN,48757,633.0328242018721,0.0,0.0
RUS,2017,HBS,190880,325.77643313797364,0.04738102206285569,0.7832872207892138
RUS,2017,VNDN,111843,608.484222110377,0.002339077147236366,0.060840541458223076
RUS,2018,HBS,190827,315.2437012286658,0.019349010356792144,0.37498381394837965
RUS,2018,VNDN,49867,512.2980820014989,0.0,0.0
RUS,2019,HBS,189390,331.0567152418141,0.050853122598574794,0.975295172663623
RUS,2019,VNDN,50446,511.5926161108122,0.0,0.0
RUS,2020,HBS,189215,277.92132019528555,0.00959459965683767,0.15645592730455588
RUS,2020,VNDN,49496,499.384036941699,0.0,0.0
RUS,2021,VNDN,48806,439.97565299283934,0.00825900549628875,0.13768097569182675
RUS,2022,VNDN,114659,503.20722218066237,0.000807907248143013,0.013634389785081132
RWA,2000,EICV-I,6419,34.700380584791404,0.20852325007478661,5.361251299413783
RWA,2005,EICV-II,6900,52.38698482178134,0.19100566267408678,6.136862254139729
RWA,2010,EICV-III,14301,44.11058128157905,0.19070917087565356,4.825337948444845
RWA,2013,EICV-IV,14415,43.408236299896565,0.24504004369940074,5.373057651327079
RWA,2016,EICV-V,14573,48.971197359990214,0.08204617440093998,2.032205090022833
SDN,2009,NBHS,7906,76.10743166660814,0.0,0.0
SDN,2014,NBHS,11940,46.61817076459755,0.1413190848446856,2.490588874120682
SEN,2001,ESAM-II,6563,44.43717951013653,0.0999037380620496,2.3111505213841363
SEN,2005,ESPS-I,13555,64.3293983741225,0.0,0.0
SEN,2011,ESPS-II,5951,73.58515918601974,0.0,0.0
SEN,2018,EHCVM,7154,90.02914292373288,0.02376245506347666,0.5259308897104156
SEN,2021,EHCVM,7119,72.58390438612346,0.022687034212348647,0.32839812536715446
SLB,2005,HIES,3776,85.91930199025182,0.030363394931364706,1.0333339747874037
SLB,2012,HIES,4362,55.731406949111864,0.032860969990719864,0.7080598307756135
SLE,2003,SLIHS,3713,38.545008154530635,0.0,0.0
SLE,2011,SLIHS,6727,39.978536030174276,0.0018430747444818877,0.024691482816513222
SLE,2018,SLIHS,6807,40.56064309077901,0.0885417187550748,1.5134742292672236
SLV,1991,EHPM,9832,353.18859382829584,0.025682254906054067,1.3977686853005753
SLV,1995,EHPM,5277,280.8925184894034,0.012729351984660665,0.4834976439197818
SLV,1996,EHPM,6110,332.49789681741714,0.012612803572226257,0.6450580822584051
SLV,1998,EHPM,7388,608.2586823938492,0.007182162381509283,0.7697815163732823
SLV,1999,EHPM,9227,499.0510889295486,0.0,0.0
SLV,2000,EHPM,15259,486.0308347171293,0.018293278741832498,1.579950742364231
SLV,2001,EHPM,11208,519.1702514905817,0.0035207840488766197,0.267820237086074
SLV,2002,EHPM,15562,552.4708935680459,0.017800044314693658,1.3628433606988384
SLV,2003,EHPM,15442,487.2948774040171,0.0,0.0
SLV,2004,EHPM,14532,357.6605744752451,0.0024552815114177286,0.09914798886370574
SLV,2005,EHPM,14879,352.8945503536172,0.012936050888231644,0.5228916733639942
SLV,2006,EHPM,15521,241.2581652795673,0.012624320868920529,0.4708367284907124
SLV,2007,EHPM,15336,236.7393463178574,0.032502253274506114,1.2551931824623468
SLV,2008,EHPM,16557,305.1673348893923,0.026572568703989597,1.202354658295463
SLV,2009,EHPM,19269,230.3982971639377,0.01628745136567022,0.5486023867331874
SLV,2010,EHPM,20007,247.03553832205756,0.0012957924969727048,0.03923918842735374
SLV,2011,EHPM,20154,196.79543538595732,0.029134183287028395,0.7098808293359188
SLV,2012,EHPM,20564,192.76424839777619,0.04828405823746052,1.3502442125535146
SLV,2013,EHPM,19953,211.7131483598249,0.08586193687022975,3.369802880948039
SLV,2014,EHPM,19822,212.39670519386166,0.0176863944244228,0.553601374720379
SLV,2015,EHPM,22343,196.1028394359028,0.032539498690285176,0.8871796029391588
SLV,2016,EHPM,19849,216.68472276229727,0.05024524097457965,1.4354190108576972
SLV,2017,EHPM,19903,195.41124360131778,0.02324093907377942,0.7218868097853214
SLV,2018,EHPM,20096,215.59957245999536,0.01963978761919235,0.5129475698440523
SLV,2019,EHPM,20182,228.46411178181162,0.010892544008862054,0.26408384964258436
SLV,2021,EHPM,16975,261.2294308456559,0.0003639376982965975,0.007366365482465387
SLV,2022,EHPM,16297,249.1966345482311,0.0005537440215422246,0.015961480576352927
SRB,2002,LSMS,6384,166.50299154527102,0.08317062037681883,1.835939339749339
SRB,2003,HBS,3708,164.4566557835824,0.0,0.0
SRB,2004,HBS,4291,189.29821613570914,0.0,0.0
SRB,2005,HBS,4272,202.72312623541438,0.0,0.0
SRB,2006,HBS,4559,123.7348360044462,0.008339830186366255,0.09237418676161596
SRB,2007,HBS,4608,116.31101893169915,0.00784749860877549,0.08771749129291995
SRB,2008,HBS,4620,110.96348357400196,0.006633741206494754,0.06747782627760546
SRB,2009,HBS,4591,115.42584063958581,0.007001107522343797,0.0619632057998187
SRB,2010,HBS,4585,127.49495436558047,0.016084398396547513,0.16178444407627723
SRB,2013,EU-SILC,2868,305.0705902047314,0.0,0.0
SRB,2013,HBS,4515,119.13875372972274,0.0,0.0
SRB,2014,EU-SILC,2947,282.8888147744178,0.0,0.0
SRB,2015,EU-SILC,2918,294.5360038317731,0.011243840879542494,0.737327727354754
SRB,2015,HBS,6529,124.64221699708341,0.006890289070003026,0.059087119666632125
SRB,2016,EU-SILC,2750,285.98234632626344,0.04349707446456319,2.3486409145391987
SRB,2017,EU-SILC,2880,275.2188846693625,0.0,0.0
SRB,2018,EU-SILC,2655,233.59501500157504,0.0,0.0
SRB,2018,HBS,6294,155.8453316528908,0.008001136125234898,0.07900147041802708
SRB,2019,EU-SILC,2902,247.70960639677722,0.0,0.0
SRB,2019,HBS,6350,142.71484828188784,0.0011166429124334495,0.011682031632987741
SRB,2020,EU-SILC,3318,219.77864979861786,0.0,0.0
SRB,2021,EU-SILC,4528,231.23078622306957,0.06359038683198333,1.6403023949514157
SRB,2022,EU-SILC,4801,208.53015931745455,0.07477483240007693,1.180496005692602
SSD,2009,NBHS,4966,238.68754297542858,0.0,0.0
SSD,2016,HFS-W3,173022,64.84621862140395,0.00491342996187067,0.21507582739394027
STP,2000,IOF,2309,55.85015134856286,0.0,0.0
STP,2010,IOF,3080,40.18047172281482,0.0,0.0
STP,2017,IOF,2728,81.41429895051257,0.04522940815531398,1.1008656928981553
SUR,1999,EHS,264,933.2916053337094,0.0,0.0
SUR,2022,SSLC,2540,279.1315818244216,0.010517254769979547,0.2195830937114841
SVK,2004,HBS,4602,103.74045206543576,0.155587600374005,1.6939122429468674
SVK,2005,EU-SILC,5047,112.10122479536892,0.14112165394343867,1.4836783407721583
SVK,2005,HBS,4402,128.03673583230557,0.08362902004194928,1.7723752035389069
SVK,2006,EU-SILC,5060,111.86517413278138,0.28788641929629244,4.499150977955821
SVK,2006,HBS,4384,114.0667901675361,0.1810878714858662,1.9866214919576979
SVK,2007,EU-SILC,4906,113.27833350321063,0.14435104040470703,1.2521318308676004
SVK,2007,HBS,4676,109.46132986222365,0.17344900352905898,2.6397784262036597
SVK,2008,EU-SILC,5421,109.22547114406099,0.12538659820787842,1.1026535916008147
SVK,2008,HBS,4700,109.76590651575562,0.19091993597682294,2.033259393873565
SVK,2009,EU-SILC,5226,129.98911452803762,0.061857694487409055,0.48643316680772136
SVK,2009,HBS,4668,105.25354879959335,0.19040059942012513,1.7328974429262332
SVK,2010,EU-SILC,5365,165.3113599580109,0.10425493069036482,1.4213653851092118
SVK,2011,EU-SILC,5187,165.52587007550687,0.07602762704644814,1.3039582734265804
SVK,2012,EU-SILC,5270,177.37145238364477,0.006177920619807114,0.06562659577022927
SVK,2013,EU-SILC,5387,159.94220117546303,0.0,0.0
SVK,2014,EU-SILC,5463,185.36067746638042,0.029390432789632884,0.38746092786806413
SVK,2015,EU-SILC,5615,165.3963695142772,0.04423642142124631,0.3961973928631684
SVK,2016,EU-SILC,5700,166.8240604624932,0.06633411463868422,0.907103766791537
SVK,2017,EU-SILC,5538,147.99871233813695,0.018778905326951083,0.11860486691954528
SVK,2018,EU-SILC,5621,151.51026726520408,0.0,0.0
SVK,2019,EU-SILC,5564,175.45764532130246,0.0,0.0
SVK,2020,EU-SILC,5508,151.2431005696535,0.0027024913470083743,0.016675622498414953
SVK,2021,EU-SILC,5504,176.72762774352907,0.0,0.0
SVK,2022,EU-SILC,5358,176.53713277377534,0.0,0.0
SVN,2002,HBS,1300,250.84202492173844,0.0,0.0
SVN,2003,HBS,1139,317.9552619443236,0.0,0.0
SVN,2005,EU-SILC,8260,205.18576610212358,0.013497722574341845,0.10728621268871714
SVN,2006,EU-SILC,9472,217.65890726956368,0.0062795918630168535,0.04002845799736055
SVN,2007,EU-SILC,8618,219.30699526518478,0.006232877757198927,0.04844058171036981
SVN,2008,EU-SILC,8883,231.7552407902421,0.013758649072228964,0.09399436125604377
SVN,2009,EU-SILC,9122,228.55408798928067,0.015334954475915631,0.1076834280717802
SVN,2010,EU-SILC,9176,249.94862999773432,0.012074618300903076,0.09945576242829327
SVN,2011,EU-SILC,9034,243.97232232243277,0.04336842941693051,0.33013715730716015
SVN,2012,EU-SILC,8995,239.00700960895827,0.048255091650338144,0.3465097603272763
SVN,2013,EU-SILC,8846,240.90415425361925,0.033032940545756166,0.29884870844127587
SVN,2014,EU-SILC,5445,248.62894100738006,0.035208195643634525,0.3067656812755747
SVN,2015,EU-SILC,5275,242.0527809616786,0.02931860147646428,0.22132893110890325
SVN,2016,EU-SILC,5173,249.8429907325023,0.03509897913466564,0.44012528732211387
SVN,2017,EU-SILC,5339,239.9029100465411,0.017971111955341443,0.11641388499949563
SVN,2018,EU-SILC,5219,233.56994556603357,0.023491088655823198,0.17585084209701196
SVN,2019,EU-SILC,5260,260.1741673803829,0.04024890463259547,0.31576791816037036
SVN,2020,EU-SILC,5285,259.3076916207074,0.1213811311610274,1.0640245723425985
SVN,2021,EU-SILC,4660,267.0472913474515,0.09339847137788969,0.7585098739577882
SVN,2022,EU-SILC,5379,286.77294699913205,0.06047326492177238,0.5225954721787505
SWE,2004,EU-SILC,5700,287.81256026396346,0.012681312824682303,0.09627819124404247
SWE,2005,EU-SILC,6075,303.6330008045204,0.025585506063081753,0.44039237952768917
SWE,2006,EU-SILC,6738,316.59004925591506,0.04702676061158823,0.6373973638255552
SWE,2007,EU-SILC,7119,325.8510146574659,0.045555465472534445,0.541107907249381
SWE,2008,EU-SILC,7383,342.6170873854507,0.1042088960842305,1.136713413034739
SWE,2009,EU-SILC,7472,376.83033284498777,0.11491595574243321,1.4737482410140905
SWE,2010,EU-SILC,7105,370.12799492691727,0.06193641202911681,0.8748900910719205
SWE,2011,EU-SILC,6658,365.66857100129465,0.027576529430519293,0.6152422022806362
SWE,2012,EU-SILC,6588,389.2074634805695,0.026512229505059905,0.4142938451926199
SWE,2013,EU-SILC,6147,391.1146399009519,0.04239286374650495,0.524128856301664
SWE,2014,EU-SILC,5765,448.1452025761844,0.0661126677544944,0.8908548883570532
SWE,2015,EU-SILC,5824,441.49290014877454,0.036803555332473696,0.5120140001218956
SWE,2016,EU-SILC,5753,453.7009901249708,0.045720164114920116,1.3291065408841387
SWE,2017,EU-SILC,5896,467.47420391888994,0.11285207806330455,2.549761788095117
SWE,2018,EU-SILC,5798,494.62541296736015,0.1212901827280929,1.4475415894928816
SWE,2019,EU-SILC,5567,539.6189507867111,0.05590358169799799,1.9179349800303283
SWE,2020,EU-SILC,5748,486.63482567807864,0.08577954854269539,1.9543611924049777
SWE,2021,EU-SILC,8837,522.865810909113,0.07949053531461579,1.412565160123835
SWE,2022,EU-SILC,8529,546.5241528549296,0.037047393505648465,1.018495005151483
SWZ,2000,HIES,3666,87.38744764551456,0.042242342786785105,1.2922395939709639
SWZ,2009,HIES,3167,162.64977744305943,0.0,0.0
SWZ,2016,HIES,3355,260.4307430182386,0.0,0.0
SYC,1999,HES,813,385.623388941656,0.1516530178950561,4.3414367231424364
SYC,2006,HBS,1162,381.54836198472225,0.06901968651222498,3.068248938524989
SYC,2013,HBS,1759,263.64054982046747,0.22172423448165568,12.063038524619003
SYC,2018,HBS,1932,297.3869335090214,0.0,0.0
SYR,1996,HIES,28572,83.44454833410416,0.07830403892232761,1.607216326565346
SYR,2003,HIES,27012,133.10087975103608,0.019042563013572152,0.48542530816035756
SYR,2022,HNAP,23838,28.590642498151606,0.0,0.0
TCD,2003,ECOSIT-II,6694,49.673192522761425,0.016559813789358137,0.47995571328902287
TCD,2011,ECOSIT-III,9246,108.08232574691371,0.05279084476014315,1.7486798409897881
TCD,2018,EHCVM,7489,55.15945481867642,0.012756138824164516,0.20847807720045738
TCD,2022,EHCVM,7531,53.476458727021814,0.00616520444114306,0.11128454291423084
TGO,2006,QUIBB,7469,55.74097736287473,0.0,0.0
TGO,2011,QUIBB,5491,98.4901307813842,0.0,0.0
TGO,2015,QUIBB,2335,79.77713641022991,0.0,0.0
TGO,2018,EHCVM,6170,103.06534830478442,0.0,0.0
TGO,2021,EHCVM,6462,65.36996279692795,0.013875652164199328,0.27759300186255315
THA,1990,SES,3857,136.8739013770768,0.028284472062680092,0.9831500481333345
THA,1992,SES,4763,208.81762129720676,0.02247805635481788,0.8566571519490105
THA,1994,SES,5955,165.2769753546248,0.04386934303197247,1.3201611732731362
THA,1996,SES,6701,172.41778476191354,0.03932266054762445,1.1750137289931302
THA,1998,SES,17183,194.84438140345767,0.0016111756679686095,0.042884589920133956
THA,1999,SES,4143,177.6572761615303,0.023057400255996185,0.5333249612931626
THA,2000,SES,17788,191.73140346419527,0.009361627538354782,0.29605261204146643
THA,2002,SES,22770,192.54923410779764,0.011578064430501368,0.3283034066638379
THA,2004,SES,23676,218.1290131651001,0.01665034162115952,0.4902107818693001
THA,2006,SES,41313,274.3771767104093,0.002473643707714791,0.07159889129777007
THA,2007,SES,28539,248.2490478397646,0.01001445303971641,0.3734681489870872
THA,2008,SES,42529,273.57397031363905,0.00734676729618811,0.2641486810762991
THA,2009,SES,41512,276.4453779711313,0.011991512707639127,0.3766733827024058
THA,2010,SES,29848,253.3196142995776,0.007504524241085373,0.19605613508579492
THA,2011,SES,39925,202.04004332512125,0.03446936189865826,0.6594102047770645
THA,2012,SES,41560,285.8823170783645,0.016677850678943063,0.7124432519339694
THA,2013,SES,40606,271.66371882125696,0.007287808042901902,0.16611810727079698
THA,2014,SES,30447,259.5859394431731,0.021590978040503105,0.5372106516635308
THA,2015,SES,29380,235.80054927412903,0.04139421976052493,0.7938308746574725
THA,2016,SES,29891,249.0249537820375,0.026994007558203397,0.713483745950456
THA,2017,SES,29466,258.23862803658744,0.014764112831410443,0.3406856473379281
THA,2018,SES,30178,264.06120912326077,0.010837966472468923,0.22932865488403525
THA,2019,SES,29746,235.66614572762055,0.009846786478609466,0.19552419978413693
THA,2020,SES,31717,249.35539360266907,0.006029259399304045,0.10142763871366355
THA,2021,SES,31139,251.189154966274,0.006757333581150767,0.1249743546649204
TJK,1999,TLSS,2000,18.499677403240348,0.021361435488464826,0.280768943631419
TJK,2003,TLSS,4112,38.83340747752391,0.0,0.0
TJK,2004,HBS,2523,44.126043167010266,0.012103505637724363,0.2228193216087613
TJK,2007,TLSS,4859,47.055256744985876,0.1289060355713018,1.8059902965144183
TJK,2009,TLSS,1503,61.409625360141916,0.0,0.0
TJK,2015,HSITAFIEN,2999,84.6275381438985,0.0,0.0
TKM,1998,LSMS,2094,67.49549839519331,0.0,0.0
TLS,2001,TLSS,1800,46.53727802957595,0.0,0.0
TLS,2007,TLSLS,4476,22.951903769465474,0.04104588698265506,0.45317595297919155
TLS,2014,TLSLS,5912,25.425534062087184,0.07335634781817332,0.8303826430001199
TON,2000,HIES,1619,224.99154954548746,0.0,0.0
TON,2009,HIES,1982,174.7185635682622,0.011633534288255728,0.2923316941818441
TON,2015,HIES,1803,88.5256186559706,0.010076318503209848,0.1611804031647912
TON,2021,HIES,2129,93.67404628477986,0.0,0.0
TUN,2005,NSHBCSL,12314,160.80303477625807,0.005073093408905481,0.10463481236835778
TUN,2010,NSHBCSL,11280,180.76840867075188,0.0,0.0
TUN,2015,NSHBCSL,25126,163.99861543685736,0.01567037383553291,0.2163828477360914
TUN,2021,NSHBCSL,17380,155.70381202359152,0.10537289687402575,2.6937730875313557
TUR,2002,HICES,9450,243.89187400059217,0.019817656549758526,0.5779145785086306
TUR,2003,HICES,24791,245.12793855752997,0.0031087560755019778,0.19162283339153355
TUR,2004,HICES,8467,345.90545882738303,0.0,0.0
TUR,2005,HICES,8502,329.3721342212367,0.003565530702465981,0.11550844153210683
TUR,2006,HICES,8479,309.20656838069914,0.0,0.0
TUR,2007,HICES,8457,317.30486780850396,0.0,0.0
TUR,2008,HICES,8500,315.0183695920497,0.0,0.0
TUR,2009,HICES,9959,320.244762148325,0.0,0.0
TUR,2010,HICES,10005,315.27357428924347,0.0,0.0
TUR,2011,HICES,9854,352.8364509556657,0.008200118877304763,0.1940487952430769
TUR,2012,HICES,6495,382.9512380292119,0.0,0.0
TUR,2013,HICES,10006,395.01394192720176,0.003106692037752862,0.08377572441227185
TUR,2014,HICES,10079,437.37845860884977,0.002005348975407361,0.09879927460946399
TUR,2015,HICES,11426,411.6708813657432,0.028309463310600105,0.623583181827671
TUR,2016,HICES,12041,478.29853295234335,0.005589996766310001,0.16875118908587564
TUR,2017,HICES,12094,451.1555261665407,0.011647205834215676,0.2570610886081532
TUR,2018,HICES,11763,443.45090939895425,0.008278845952373695,0.1679071321418877
TUR,2018,SILC-C,23860,544.8540298903806,0.03512055691530425,1.1503376036071056
TUR,2019,HICES,11481,521.2773608432668,0.0077741491867110634,0.24817156638025956
TUR,2019,SILC-C,24861,556.9984553275665,0.04502013002487533,1.2498099905616014
TUR,2020,SILC-C,25580,607.396794000141,0.014405279948592344,0.4471113971256519
TUR,2021,SILC-C,26113,610.4007119891038,0.018374709464060182,0.7527053690420651
TUR,2022,SILC-C,26229,642.6638408999006,0.06741439271143841,2.22659348306712
TUV,2010,HIES,541,133.79350122843084,0.03529009485942021,0.5863566723479211
TZA,1991,HBS,4814,26.931674711280017,0.0073483982993030675,0.14039177786295784
TZA,2000,HBS,21553,21.84480918495338,0.012440868301910612,0.279798953707761
TZA,2007,HBS,10457,42.678678722729174,0.035709668266745556,0.8884309187245291
TZA,2011,HBS,10185,37.82323270344065,0.07411367427531873,1.7737033524150476
TZA,2018,HBS,9459,46.78257863091207,0.07810652780515069,2.1808614421259582
UGA,1992,NIHS,8317,35.94857343965661,0.08674489842394348,1.794228754409703
UGA,1996,NIHS,5831,33.168271977870546,0.032720942515613034,0.6248364064271673
UGA,1999,NIHS,10014,36.366061416788455,0.03864434834505913,1.1008200145752194
UGA,2002,UNHS,9708,36.62781082209164,0.10826397651076176,4.061113043700305
UGA,2005,UNHS,7419,51.46056053528553,0.04539113101075637,1.055706882801027
UGA,2009,UNHS,6774,49.950139528053256,0.05689850111169963,1.1117429038462339
UGA,2012,UNHS,6886,57.320394072053716,0.026426469030072886,0.5335700423216145
UGA,2016,UNHS,15628,62.604086562927876,0.027936027917633097,0.7928379715263133
UGA,2019,UNHS,13730,56.69684512190713,0.1183321639402133,4.861423959140355
UKR,1992,HS,9338,72.12565066309304,0.007448512159696101,0.10096522207211907
UKR,1993,HS,9279,67.78756251459022,0.03058571647040832,0.35747025227536516
UKR,1996,HIES,2319,79.523211942659,0.05367686527106817,0.8930093306331981
UKR,2002,HLCS,9418,62.78786539816879,0.022203828636319426,0.22056968260429494
UKR,2003,HLCS,9713,64.68144637249736,0.02833802463192003,0.30408975515917797
UKR,2004,HLCS,10059,76.57922941508214,0.03980939497388624,0.4222021489983157
UKR,2005,HLCS,10349,93.33313504078345,0.0,0.0
UKR,2006,HLCS,10495,99.06969162984561,0.02105822705601224,0.2987534090560067
UKR,2007,HLCS,10610,82.3703619157316,0.0,0.0
UKR,2008,HLCS,10619,88.40143032246976,0.019658206335576973,0.19022859590904911
UKR,2009,HLCS,10458,77.43257018253877,0.010666771279905032,0.07834849258721696
UKR,2010,HLCS,10425,76.39316355567678,0.014619855265242261,0.11484715776165565
UKR,2011,HLCS,10639,79.46493411168747,0.018435767387681747,0.1652067553098966
UKR,2012,HLCS,10494,85.30821904547331,0.003212578752925265,0.023041099449447208
UKR,2013,HLCS,10524,80.35992523046761,0.010683762879752331,0.07463433425421563
UKR,2014,HLCS,8809,77.30444722142641,0.02733606096141751,0.22460388143200874
UKR,2015,HLCS,9096,76.36065992289343,0.03054702466644024,0.29636154314006113
UKR,2016,HLCS,8164,77.64886042973536,0.06993742807856565,0.7392276808146284
UKR,2017,HLCS,7958,93.55074223880425,0.03118771952728007,0.24027289986880837
UKR,2018,HLCS,8051,88.47767772716706,0.044459478424091904,0.3524346249967727
UKR,2019,HLCS,8091,101.5639118746679,0.03812524414096761,0.3014182353484814
UKR,2020,HLCS,7835,86.88690698524007,0.06786106590227478,0.5079833522932449
URY,1989,ENH,5356,500.33839034968884,0.07539799044355,2.3319282033576356
URY,1992,ECH,14582,531.5644924180159,0.01075211010160744,0.3722713676361408
URY,1995,ECH,15190,558.895158055416,0.0017356892421980768,0.051321598840204534
URY,1996,ECH,14754,513.6172474499025,0.0,0.0
URY,1997,ECH,14631,546.4847292357495,0.0,0.0
URY,1998,ECH,13482,633.7048598496856,0.0,0.0
URY,2000,ECH,14335,651.2563654667049,0.0,0.0
URY,2001,ECH,15898,787.6153748072716,0.0016033026389950336,0.06764253621809235
URY,2002,ECH,15550,760.8981165543063,0.0,0.0
URY,2003,ECH,15366,559.4649135643018,0.002455701058195458,0.09169403498062288
URY,2004,ECH,15988,641.6040262538602,0.0019904205716318483,0.10032914790992575
URY,2005,ECH,16227,602.344272681295,0.0013003681342187974,0.04330561955268817
URY,2006,ECH,69959,636.2082720794078,0.004539360995132433,0.19637102662788292
URY,2007,ECH,43180,706.8601465733756,0.010444833094570456,0.5702693175604261
URY,2008,ECH,44389,695.923556037393,0.008189790061723053,0.3451019671867316
URY,2009,ECH,40865,806.6886350674301,0.01608223515272167,0.7154506996569063
URY,2010,ECH,40341,771.9859173570737,0.005079599703779133,0.2333931074273924
URY,2011,ECH,39677,702.3868726860638,0.005406405759069766,0.16748171886756769
URY,2012,ECH,36230,655.2432000393576,0.00024449481716830383,0.00868303618589963
URY,2013,ECH,37356,654.8477787761825,0.001586366181493217,0.10894919611686642
URY,2014,ECH,38876,674.6297677466152,0.003134061685363639,0.09009537344654664
URY,2015,ECH,36446,703.763865031201,0.004674507142473784,0.3322025446356331
URY,2016,ECH,35557,641.4904284967453,0.004112302081083669,0.12511836225861972
URY,2017,ECH,35181,646.5260870853889,0.006386314157398874,0.2422611805155905
URY,2018,ECH,32126,667.1358141429159,0.0025959636473802733,0.13998972649929523
URY,2019,ECH,31983,656.1596109819385,0.002786829444047432,0.07488564595743234
URY,2020,ECH,39609,651.3714389849165,0.0023518484253524726,0.08198700346075255
URY,2021,ECH-S2,9230,624.499421907762,0.017622404401986248,0.5042465179197391
URY,2022,ECH,17645,638.6283123397184,0.007738938313344828,0.21507898674425102
UZB,1998,HBS,4690,72.32507344218453,0.0038229226718313703,0.12582328397505296
UZB,2000,HBS,9704,19.405429006948005,0.04521375165722985,0.9283344979255995
UZB,2002,HBS,9620,14.057823134613564,0.12378910856306073,1.413519344771177
UZB,2003,HBS,9618,16.35140728794147,0.08296144375447059,1.2082970783066314
UZB,2022,HBS,13491,153.57162336798083,0.0,0.0
VEN,1989,EHM,4218,347.30826467841285,0.004886584226279196,0.26033225248087255
VEN,1992,EHM,4567,274.6061456176762,0.0,0.0
VEN,1995,EHM,6752,328.0682074152022,0.0,0.0
VEN,1998,EHM,5910,377.99111992589155,0.013182259333083843,0.5822632171174245
VEN,1999,EHM,5292,315.2477248751454,0.005983591388563321,0.2311707223080727
