"Country","Year","Survey","Valid records","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original","mean_ppp_day outdetect-capped","mean_ppp_day change (%)","gini original","gini outdetect-capped","gini change (%)","mld original","mld outdetect-capped","mld change (%)","atkinson_2 original","atkinson_2 outdetect-capped","atkinson_2 change (%)"
"DOM",2006,"ENFT",6452,2.22082996398663,0.878649266192574,128.609124591537,43,0.541910601964139,9.28760733530642,13.0060669514562,12.4950610044927,-3.92898136593313,0.519367854130341,0.499804404041415,-3.76678108461005,0.476405982017007,0.438771629507674,-7.89963894869596,0.58667450693454,0.569801375873158,-2.87606344948358
"ISL",2009,"EU-SILC",2886,4.02362131742243,0.470159687328825,229.086664465555,51,1.56010524886472,9.04815802864114,64.0967346364453,61.8711538721172,-3.47222175505749,0.31789278539745,0.293611245788004,-7.63827954732847,0.17305736025706,0.144155426686598,-16.7007826350359,0.312326653543021,0.288234696644134,-7.71370506666289
"NIC",2014,"EMNV",6693,2.31309098779217,0.732644458597222,91.0150032297558,72,0.667867253129745,9.04210437634926,11.7152010777236,11.2637597703831,-3.85346614492903,0.461562941919886,0.440081963003421,-4.6539652484045,0.366635826911371,0.330164450944926,-9.94757557483909,0.480559448134295,0.459812502884328,-4.31724843419762
"DOM",2018,"ECNFT-Q03",5908,2.52276176149261,0.698785314139516,101.404523834173,34,0.618437384176247,9.00830924664696,16.2369406221687,15.4013902833657,-5.14598382938081,0.436723528656072,0.406260685818438,-6.97531523693644,0.325760831851602,0.276374531680888,-15.1602940998173,0.436996905498661,0.40656524886374,-6.9638151327857
"MEX",1992,"ENIGH",10259,2.03802740089541,0.89874914630244,113.780919400756,61,0.532678842178501,8.98993563513841,11.9841096112862,11.5128327548711,-3.93251456888574,0.523043407274495,0.503594258187106,-3.71845793616551,0.481167703446524,0.443340249060207,-7.86159464057237,0.578135304048348,0.560897031165215,-2.98170216598483
"BGR",2020,"EU-SILC",6716,3.03836855360289,0.608434537108446,129.498871255548,71,1.21761485436313,8.98046839865155,27.4328781774164,26.5460747144931,-3.23263004774093,0.40263879668706,0.38289543255324,-4.90349273251103,0.294674555671466,0.266623889748726,-9.51920190693822,0.486967407338369,0.470038513895477,-3.47639147667418
"BGD",2005,"HIES",10053,1.11296866878955,0.513291052368433,14.1943191669209,185,1.66798914075629,8.95606095874084,3.81451735238302,3.70964655533038,-2.74925468584186,0.332012920587455,0.313323837750196,-5.6290227513409,0.178585157368075,0.155813638107855,-12.7510704673433,0.266005131575049,0.245837198367015,-7.58178351245217
"PRY",2010,"EPH",4344,2.42223722679811,0.926338739127153,181.499598971594,37,0.315713371787603,8.94293704403018,15.420182918461,14.6141841716829,-5.22690781970636,0.509824377177386,0.482835781182396,-5.29370449965736,0.473922802657629,0.42202617335095,-10.9504393997623,0.595558240321782,0.573267886773451,-3.74276637265353
"NIC",2005,"EMNV",13709,1.58929867110147,0.771138586400504,49.5367307770923,113,0.62188734027475,8.89644623803955,7.14151335988799,6.81423512073187,-4.58275750059309,0.464877843107705,0.439292922468034,-5.5035792776519,0.367591056672004,0.324191345670097,-11.8065198307128,0.475176313593317,0.450065118026812,-5.28460591324778
"CHL",2022,"CASEN",51504,3.06002537225514,0.65278418264677,151.165901660718,598,1.13693098188461,8.87801607598506,28.7198943818592,27.8887895116577,-2.89382982803176,0.429600064944129,0.412743351534462,-3.92381537741598,0.311583282476043,0.285930218002681,-8.23313249334381,0.457346233740884,0.441337340553775,-3.50038810993669
"MDA",1999,"HBS",6071,1.095996040064,0.652438251310904,21.1853688323276,40,1.0808732202663,8.87493653313539,3.97224117549807,3.84869427055282,-3.1102568924396,0.426242064990517,0.407993958031058,-4.28116050907943,0.305216853179312,0.277674846254748,-9.02375037212748,0.424267003076308,0.405981401510573,-4.30992781270958
"LKA",2012,"HIES",20523,1.81133789247979,0.609325685163407,38.0657507714624,274,1.01969556263939,8.86135728474139,7.87556778347036,7.56584035547703,-3.93276315446612,0.387136084622144,0.362202174185129,-6.44060614017717,0.247674680614747,0.212125741759658,-14.3530774994256,0.345786344101503,0.319298222468542,-7.66025671192666
"TZA",2018,"HBS",9459,0.952104570504636,0.640851460189021,17.7193799153049,143,0.976522788136592,8.79937342820464,3.29474994296006,3.1778663747429,-3.54757023266398,0.40491229966793,0.383145977314664,-5.37556462748032,0.270382611530282,0.237959351974522,-11.9916215662886,0.370662280044817,0.347716442693963,-6.19049700662276
"MEX",2014,"ENIGH",19025,2.24386376626002,0.817673464166747,109.605127673346,144,0.607724876829453,8.76180769206454,13.085197482767,12.6047952703517,-3.67134094115117,0.489047511585009,0.469685046874644,-3.95921955468305,0.413800026750524,0.37923360778852,-8.3534114856023,0.529062517703411,0.511169752801806,-3.38197553273556
"MEX",2000,"ENIGH",9895,2.01440577830583,0.897933280548846,110.85306880169,67,0.572199819765537,8.70741949178446,11.7227287214879,11.3362826157118,-3.29655419789469,0.534100960753896,0.518315036315843,-2.95560682305659,0.516731580715944,0.485556186486304,-6.03318925977888,0.631761174108228,0.619234124600916,-1.98287739429298
"ARM",2017,"ILCS",7772,2.019796632404,0.518863192765574,35.7441353918775,99,1.11282380838647,8.70605598457208,8.79643569281281,8.42838232549235,-4.18411934303319,0.336218373066879,0.30741542875825,-8.56673716129708,0.19080654666925,0.153733098752409,-19.4298615870374,0.281935315489738,0.251078814073356,-10.9445322104405
"PRY",2011,"EPH",4057,2.47395482355918,0.92648384697503,191.216513484439,30,0.405824607277479,8.67782244328375,16.9870480132332,16.2889458131874,-4.10961456930006,0.523062531591576,0.502700718876703,-3.89280659291652,0.500734072632824,0.460934766224181,-7.94819218100755,0.624293105565819,0.608210527386334,-2.57612618753962
"MUS",2012,"HBS",6696,2.50187448615234,0.607783385787117,75.582490068888,103,1.07961167432406,8.63701186516831,14.941819584501,14.4672902406441,-3.17584709929892,0.384653985171955,0.364585673915447,-5.21723731720504,0.24811430340599,0.219539304868949,-11.5168686951044,0.357784544095807,0.336942993306881,-5.8251680048385
"PRY",2006,"EPH",4789,2.17154953685987,0.920119845844717,138.643941450738,28,0.303564796659524,8.63162522832477,13.0833256851285,12.3748962435327,-5.41475048963291,0.529809032760351,0.502930291973811,-5.07328851048442,0.508187712051019,0.454131860526924,-10.6369851616302,0.611676577860913,0.589461443747253,-3.63184318604263
"COL",2002,"ECH",30541,2.14882961717297,0.899933215831077,127.56541153199,188,0.413644398035442,8.60316703527692,10.548480205432,10.1686440123085,-3.60086178981406,0.559471191058756,0.543068602044238,-2.93180225839282,0.573125529488879,0.538049888274551,-6.12006260576264,0.686709124553738,0.67501612937285,-1.70275809113308
"GTM",2000,"ENCOVI",6516,2.0710261944484,0.960906300948005,141.704669176347,48,0.497958019597075,8.58443222841114,11.8265586099439,11.5169454654271,-2.61794791475944,0.541466789501655,0.529185495773703,-2.26815272258067,0.530391221684715,0.50520635677922,-4.74835628415919,0.645035700196036,0.635503911267432,-1.47771494286402
"CHL",2020,"CASEN",49484,2.8900693973731,0.726727220484378,159.214294479928,537,0.836276208026757,8.57623124430849,25.9705022238404,25.0746831623289,-3.44937134365156,0.467636085348995,0.448704176571205,-4.04842769215742,0.381343509827149,0.349069875133861,-8.46313988873633,0.571536406720001,0.556293126869937,-2.66707066616187
"GTM",2014,"ENCOVI",10530,1.92803312413241,0.811590079114024,78.476825251355,74,0.476547961195846,8.56413046838639,9.40450567300944,8.97307124801267,-4.58752899937069,0.482553865655667,0.45777392186014,-5.1351663636261,0.409571176963863,0.365534049761853,-10.7520083635903,0.576837701934059,0.556534694140276,-3.51970887577391
"COG",2011,"ECOM",10393,0.935232138409898,0.854879946641846,33.1112127347718,94,0.674631754341695,8.53858166757932,4.59149723673871,4.42282725077153,-3.6735290749513,0.489386705854105,0.470026988289376,-3.95591407227565,0.422272536499036,0.388020820637933,-8.11128190932702,0.544178338889948,0.526861497228553,-3.1821997356086
"EGY",2015,"HIECS",11977,1.84871661104243,0.492484828932045,27.8315730600864,163,1.2699676641987,8.49913527983142,7.24888022905802,6.98624007041836,-3.62318248254171,0.31823358093207,0.292766314557629,-8.00269610135099,0.169797322737189,0.138241407983746,-18.5844595455047,0.250411157937626,0.222788857634886,-11.0307785524558
"LTU",2015,"EU-SILC",4785,3.03966974075597,0.558594202161444,111.659308531745,49,1.46147313259734,8.48383363316731,26.0120098881545,25.4370650388358,-2.21030536198766,0.373961531920585,0.359959357481882,-3.74428202997003,0.251998729268065,0.233405216799357,-7.37841517007358,0.472751012569041,0.461032046536448,-2.47888755835959
"CHL",1987,"CASEN",17899,1.76144832920114,0.941960459332562,98.2317720372514,104,0.527847625751735,8.46620405397209,9.79731814497884,9.48637127544059,-3.17379577693528,0.560943306036686,0.546638901331929,-2.55006246635232,0.569669231647885,0.539584972713921,-5.28100470635195,0.934160107313457,0.932002712306151,-0.230944887328832
"AGO",2018,"IDREA",11971,1.34646402137855,0.941973911907423,64.8700317782544,34,0.262430686567667,8.45163731497771,5.48207330977068,5.18898722606,-5.34626348736178,0.512721112113794,0.485242066310421,-5.35945276177246,0.477889647701523,0.424678418128346,-11.1346269644265,0.597770764033505,0.575066800567325,-3.7981053661748
"NER",2005,"ENCVM",6686,0.408787429351646,0.761889346992989,14.7974589036687,65,0.449724532141797,8.38954930383218,1.71457401192244,1.63727678266492,-4.50824687181975,0.444254441973068,0.418112129465647,-5.8845359860253,0.336802683382384,0.293509272666291,-12.8542356852127,0.442978572077247,0.416750735185132,-5.92079133063385
"GTM",2006,"ENCOVI",12815,2.00834898420208,0.93780333247484,124.183334984348,58,0.405659382866181,8.38506390637784,12.0810412714369,11.5717995905912,-4.2152134853617,0.545497319587208,0.525571988153468,-3.65269098825598,0.547174100398055,0.506370405535225,-7.45716853797482,0.651204489521032,0.635873829888246,-2.35420054368204
"PAK",2005,"HIES",15436,1.16497707988652,0.501304152274518,14.4239430369823,424,1.39232341936255,8.36500700892787,3.79738799050914,3.68056415584629,-3.07642608431994,0.312612538245859,0.290992758348262,-6.91583901877736,0.161179400780249,0.135384363265512,-16.0039294040473,0.240908942582385,0.21744455623704,-9.73993995151142
"SYC",1999,"HES",813,2.81715423510111,0.710781418020802,141.10418089794,10,0.515620260843191,8.36456783057891,20.1619154520746,19.2030201037485,-4.75597346197321,0.427766910173382,0.399319581470837,-6.65019383827865,0.319693376162223,0.274562060171688,-14.1170632098534,0.447296015846835,0.419799007681252,-6.14738499593494
"ARM",1999,"ILCS",3599,1.41656674781377,0.563864007991875,22.3798001230002,45,1.18336711773407,8.34568179254796,5.10073609745405,4.9398800893531,-3.15358420878192,0.362197243288364,0.341594806457754,-5.68818156746922,0.21843002295061,0.191042125355157,-12.5385225096302,0.323292100987624,0.301624550992511,-6.70215879971108
"HUN",2006,"EU-SILC",6752,2.9437034256265,0.528811279592396,92.7712944045815,75,1.09306385156387,8.34331528574556,20.9857732124892,20.2489134719841,-3.51123464951295,0.346681230863719,0.323115457425739,-6.79753368224425,0.216936191548642,0.186460063207029,-14.0484296898796,0.379874219874183,0.357651709176468,-5.84996547148559
"LKA",2002,"HIES",16909,1.49423691575318,0.644725951342092,30.8277349377938,222,0.96527262370124,8.33871057095485,5.83350555463854,5.64463809615837,-3.23763227293058,0.401719063090843,0.381842478290012,-4.94788189733883,0.264049641054296,0.235132220953162,-10.9515089608426,0.36358130060801,0.34251627561996,-5.79375918201076
"ARM",2002,"ILCS",4633,1.42590846548475,0.539133989622825,20.9745633469943,69,1.33583802963891,8.31722507817932,5.08400124386404,4.94133961117428,-2.80608964960299,0.3477967431956,0.329125247848615,-5.36850781736154,0.200002150339895,0.176154229443773,-11.9238322466001,0.299943904076443,0.280152472098758,-6.59837779955068
"MEX",2018,"ENIGHNS",72369,2.41684350200057,0.769064072722685,112.621847021679,536,0.603490452599467,8.30330639269091,15.0738895500894,14.5019204097666,-3.79443632263671,0.459487328593789,0.438256196466654,-4.62061319342814,0.36339621790297,0.327552287392832,-9.86359481586823,0.485377159726551,0.465151059465254,-4.1670894181944
"MOZ",2019,"IOF",13297,0.572546414911901,0.867089314330013,23.8984680343518,157,0.401607490734068,8.30198942499167,2.0964005949204,2.01833567702128,-3.72375957573484,0.504473870888246,0.485365957633781,-3.78769136661554,0.45170259910101,0.415618426519035,-7.98848017562677,0.587491210814328,0.571555988440141,-2.71241885510067
"SVK",2006,"EU-SILC",5060,2.86839696339156,0.39420541115414,57.4556414394962,68,1.25505496054236,8.29841938703677,18.7235923015954,17.8909299660879,-4.4471291731584,0.292964923929171,0.260209316784394,-11.1807265885166,0.158740045700089,0.119370435323536,-24.8013097154673,0.268953445611183,0.2356368840947,-12.3874826889733
"LAO",2007,"LECS",8281,1.20543069589648,0.549205447972479,17.3405387354916,125,1.26166824086479,8.24455909989036,4.24813000909089,4.11667048987177,-3.09452674324471,0.353610348725556,0.333126734425093,-5.79270781363969,0.20626812518539,0.17950750082865,-12.973708047566,0.305725183121253,0.283972733537944,-7.11503362635406
"UGA",2002,"UNHS",9708,0.731022578782765,0.773821085517095,21.167898985729,112,0.487130296252604,8.23175118074828,2.47753761471275,2.37670813189978,-4.06974579171652,0.451723258472052,0.428523260404387,-5.13588743385461,0.343621086783566,0.304315610442121,-11.4386101008412,0.438973081196099,0.415229148300099,-5.4089724206557
"FJI",2008,"HIES",3573,2.18900166027586,0.640696580248395,61.0132711911458,46,0.724135030697652,8.20379871132668,10.9843585254403,10.5250423323524,-4.18154771645638,0.403755860478633,0.377824637945937,-6.42250059279777,0.273757658997948,0.234422078927278,-14.36875965942,0.377077624770522,0.350054055054215,-7.16658001989696
"UGA",2019,"UNHS",13730,0.946858359110343,0.717964018157835,22.2146151772417,110,0.519553740072722,8.15844416858318,3.52603193352428,3.35377945085741,-4.88516513503902,0.427054538863499,0.397695961263598,-6.87466703387144,0.309856194558242,0.262785770218236,-15.191054807574,0.431284639117829,0.402168893730031,-6.75093493878017
"LKA",2006,"HIES",18535,1.69111452789549,0.631513396373965,36.076970194593,233,0.846849846318646,8.13958202596456,6.86155459212012,6.6085704944875,-3.68697930237486,0.396690194257634,0.373720385667071,-5.79036460267166,0.259043442478068,0.225531671471489,-12.9367378251302,0.357866694331153,0.333510036915337,-6.80606991420035
"MEX",1994,"ENIGH",12440,2.01469385750997,0.923682746572955,119.790226102113,86,0.508129102093875,8.08010588684895,12.4245146772735,12.0292897357116,-3.18100909232963,0.534215348749104,0.518985097632869,-2.85095723136704,0.505908379508788,0.475683749546528,-5.97432878886237,0.60179862657884,0.588741667470352,-2.16965585028253
"LKA",2019,"HIES",19899,1.97066725054579,0.593419563348866,42.5604722296107,245,1.06172119651599,8.0531402844565,9.24845009148677,8.95553298648048,-3.16720209449933,0.376637771574997,0.35639688988703,-5.37409766506562,0.232776280039521,0.204975851186666,-11.9429818399604,0.333201576910368,0.311708789483462,-6.45038586737768
"MOZ",2008,"IOF",10832,0.609072510412894,0.799615252314172,20.2452109109028,137,0.444372627724152,7.91162032656775,2.12333978973268,2.04531338303916,-3.67470185746104,0.455783370493346,0.435099941536149,-4.53799552511287,0.364609407521297,0.329493467779867,-9.6311118191264,0.499001986963614,0.479933369761034,-3.82135095665873
"COL",2000,"ENH",6982,2.06506290270448,1.01524357538268,165.801887834639,48,0.292660781678126,7.91015981269604,10.8289298913108,10.4575813318772,-3.42922673949088,0.553414176633126,0.537594877970733,-2.85849176445654,0.559136375745458,0.525542193791756,-6.0082268675353,0.680478858193197,0.669138782650184,-1.6664846242429
"RUS",1997,"HBS",188064,2.14584658637041,0.585987210553833,49.5909430883232,1106,1.29232549013499,7.90521290011097,12.5165568566681,12.1679727877138,-2.78498370555164,0.384092333721316,0.366620028539735,-4.54898565985412,0.251797805143083,0.228427766431936,-9.28127181166951,0.39064262938058,0.373537526004239,-4.3787088478961
"MEX",1989,"ENIGH",10539,2.02940717044943,0.880507049147699,106.796837844749,57,0.349113074812884,7.84520363673791,10.2058237355971,9.77799780513574,-4.1919784384397,0.500737390564251,0.478936436999342,-4.35376985536142,0.445374352200409,0.404273826217008,-9.22831002286966,0.569761893727076,0.550958220620086,-3.30026864099088
"LAO",2018,"LECS",8449,1.61844795059064,0.608650978274863,31.3245108524509,101,1.00263209030557,7.83513210283765,6.52131187205441,6.32442806997884,-3.01908275418133,0.388024337966793,0.369102543942265,-4.87644515384668,0.247141818383913,0.220466263360688,-10.7936225433879,0.352009295746264,0.332097922923379,-5.65649062780363
