reporting_level,bin,avg_welfare,pop_share,welfare_share,quantile,pop,cum_pop_share,cum_welfare_share
national,12415,2.8630838142690793,5e-05,2.4768670243089183e-05,2.863358974456787,483.3324045991898,0.6207499999999398,0.18991614090373862
national,12416,2.863358974456787,5e-05,2.4771050666575004e-05,2.863358974456787,483.3324045991898,0.6207999999999398,0.1899409119544052
national,12417,2.863358974456787,5e-05,2.4771050666575004e-05,2.863358974456787,483.3324045991898,0.6208499999999398,0.1899656830050718
national,12418,2.863451136402348,5e-05,2.4771847963820438e-05,2.863485336303711,483.3324045991898,0.6208999999999398,0.18999045485303562
national,12419,2.863777051750331,5e-05,2.4774667472540764e-05,2.864177942276001,483.3324045991898,0.6209499999999398,0.19001522952050817
national,12420,2.86422039882609,5e-05,2.4778502888558967e-05,2.8642892837524414,483.3324045991898,0.6209999999999398,0.19004000802339674
national,12421,2.8645593405109144,5e-05,2.4781435088720635e-05,2.8646862506866455,483.3324045991898,0.6210499999999398,0.19006478945848546
national,12422,2.864707544491324,5e-05,2.4782717208196557e-05,2.86474347114563,483.3324045991898,0.6210999999999398,0.19008957217569364
national,12423,2.864999683192699,5e-05,2.4785244513587875e-05,2.865030527114868,483.3324045991898,0.6211499999999398,0.19011435742020721
national,12424,2.8653031777662803,5e-05,2.4787870059153862e-05,2.8659701347351074,483.3324045991898,0.6211999999999398,0.19013914529026638
national,12425,2.8659701347351074,5e-05,2.4793639934679294e-05,2.8659701347351074,483.3324045991898,0.6212499999999398,0.19016393893020106
national,12426,2.8659701347351074,5e-05,2.4793639934679294e-05,2.8659701347351074,483.3324045991898,0.6212999999999398,0.19018873257013574
national,12427,2.8660073895150964,5e-05,2.4793962227500737e-05,2.8660097122192383,483.3324045991898,0.6213499999999398,0.19021352653236323
national,12428,2.8660097122192383,5e-05,2.4793982321321485e-05,2.8660097122192383,483.3324045991898,0.6213999999999398,0.19023832051468456
national,12429,2.8660097122192383,5e-05,2.4793982321321485e-05,2.8660097122192383,483.3324045991898,0.6214499999999398,0.1902631144970059
national,12430,2.8663600714394897,5e-05,2.4797013295109188e-05,2.866467237472534,483.3324045991898,0.6214999999999398,0.190287911510301
national,12431,2.866467237472534,5e-05,2.479794039340806e-05,2.866467237472534,483.3324045991898,0.6215499999999398,0.1903127094506944
national,12432,2.8668625603612323,5e-05,2.4801360349967105e-05,2.86722731590271,483.3324045991898,0.6215999999999398,0.19033751081104436
national,12433,2.86722731590271,5e-05,2.4804515866994296e-05,2.86722731590271,483.3324045991898,0.6216499999999398,0.19036231532691136
national,12434,2.86722731590271,5e-05,2.4804515866994296e-05,2.86722731590271,483.3324045991898,0.6216999999999397,0.19038711984277837
national,12435,2.86722731590271,5e-05,2.4804515866994296e-05,2.86722731590271,483.3324045991898,0.6217499999999397,0.19041192435864537
national,12436,2.86722731590271,5e-05,2.4804515866994296e-05,2.86722731590271,483.3324045991898,0.6217999999999397,0.19043672887451238
national,12437,2.8675285994402575,5e-05,2.480712228478549e-05,2.8677620887756348,483.3324045991898,0.6218499999999397,0.19046153599679716
national,12438,2.8677620887756348,5e-05,2.4809142211804184e-05,2.8677620887756348,483.3324045991898,0.6218999999999397,0.19048634513900897
national,12439,2.867769965306798,5e-05,2.4809210352038877e-05,2.8677825927734375,483.3324045991898,0.6219499999999397,0.190511154349361
